Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Compound Name,Compound PubChem CID,Compound InChIKey,Compound SMILES,Proprietary Compound,Proprietary Compound Concentration (microMolar),Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Comment [Control Type Comments],Channels,Score,Has Phenotype,Phenoptye Annotation Level,Phenotype,Phenotype Term Name,Phenotype Term Accession
1093670873,A1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,82.69949341,,,,,
1093670873,D6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,1.25,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1210.05835,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,0.3,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1125.324951,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,0.1,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1263.635132,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,0.03,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,961.9003296,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,0.0125,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,811.9411621,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,0.003,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,238.5645905,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,0.001,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,143.9277039,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,0.0003,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,81.51294708,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059875955,0.00003,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,86.5897522,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,30,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1214.381348,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,10,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1218.872437,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,3.125,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1177.638306,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,1.25,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1297.306274,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,0.3,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,459.2796021,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,0.1,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,151.6198578,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,0.03,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,95.64850616,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,0.0125,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,89.74578857,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,0.003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,82.47463989,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,D24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,0.001,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,83.63237762,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,0.0003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,46.70006561,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1056971276,0.00003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,54.66116333,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,30,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,660.324585,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,10,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,887.1289063,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,3.125,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,888.1085815,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,1.25,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,522.218811,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,0.3,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,113.7306519,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,0.1,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,70.05641937,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,67.24032593,,,,,
1093670873,E10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,506.0507813,,,,,
1093670873,E11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,58.67098999,,,,,
1093670873,E12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,0.03,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,67.94335938,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,0.0125,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,71.01502991,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,0.003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,84.91478729,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,0.001,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,61.89332581,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,0.0003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,60.52872467,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1060629797,0.00003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,46.94852448,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,30,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,963.7178345,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,10,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,889.7811279,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,52.14442062,,,,,
1093670873,E21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,573.871521,,,,,
1093670873,E22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,70.93972015,,,,,
1093670873,E23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,3.125,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1441.957397,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,E24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,1.25,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1349.44873,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,0.3,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1276.687744,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,0.1,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1271.900635,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,0.03,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,305.5090637,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,0.0125,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,83.68848419,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,0.003,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,77.21272278,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,0.001,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,47.98242569,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,0.0003,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,52.42551804,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1064810981,0.00003,1017,CDK2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,52.48929214,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,30,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1106.228149,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,10,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1082.444214,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,3.125,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1191.330688,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,1.25,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1088.558105,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,0.3,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1197.407471,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,0.1,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,817.1489258,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,0.03,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,254.0765076,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,0.0125,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,121.7716675,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,0.003,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,75.32131958,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,0.001,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,60.53216171,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,0.0003,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,65.21406555,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1059862183,0.00003,2931,GSK3A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,77.40304565,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,30,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,850.4328613,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,10,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,898.015625,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,3.125,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,790.7880249,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,F24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,1.25,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,825.0628662,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,G1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,0.3,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,317.9033813,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,G2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,0.1,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,82.22084808,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,G3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,0.03,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,65.11256409,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,G4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,0.0125,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,48.32547379,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,G5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,0.003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,31.04829216,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,G6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,0.001,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,53.24691772,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,G7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,0.0003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,74.17619324,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670873,G8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1070696486,0.00003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,66.16122437,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
